"Flug";"Number";"Time_ms";"Gyro x";"Gyro y";"Gyro z";"Accel x";"Accel y";"Accel z";"Mag x";"Mag y";"Mag z";"Status";"crc"
187;1;242;5,18;12,32;-18,55;-0,94916;-0,206912;-0,461648;-5,043834015195792;7,884862653419053;5,952074810052601;0;0
187;2;468;-20,09;63,0;15,47;-0,787632;-0,227896;-0,50752;0,1776738749269433;1,7837521917007597;0,2776154295733489;0;0
187;3;500;-34,37;98,14;4,06;-0,755912;-0,183488;-0,47824;0,18760958503798947;1,7510227936879017;0,27001753360607833;0;0
187;4;520;-26,39;105,91;0,14;-0,687592;-0,244976;-0,676856;0,19988310929281122;1,7434248977206313;0,2647574517825833;0;0
187;5;540;-11,2;95,13;13,72;-0,7915359999999999;-0,293288;-0,7734800000000001;0,19988310929281122;1,7387492694330802;0,27819988310929283;0;0
187;6;563;3,78;74,41;30,73;-0,75152;-0,215208;-0,77104;0,2074810052600818;1,728813559322034;0,27177089421391;0;0
187;7;589;-8,4;62,86;19,11;-0,701744;-0,145424;-0,698328;0,21390999415546463;1,733489187609585;0,2653419053185272;0;0
187;8;610;-22,82;64,33;2,03;-0,6587999999999999;-0,16884800000000003;-0,75152;0,21215663354763295;1,734658094681473;0,26417299824663937;0;0
187;9;631;-9,38;50,12;2,24;-0,752008;-0,22106399999999998;-0,783728;0,21274108708357686;1,7416715371127995;0,26943308007013445;0;0
187;10;652;8,47;24,29;8,61;-0,7129679999999999;-0,17372800000000002;-0,799832;0,2104032729398013;1,7463471654003506;0,25891291642314435;0;0
187;11;673;1,68;5,39;3,64;-0,7090639999999999;-0,157624;-0,793976;0,21449444769140855;1,744009351256575;0,2559906487434249;0;0
187;12;700;-17,5;2,59;-11,41;-0,7285839999999999;-0,18056;-0,740784;0,21566335476329632;1,7352425482174167;0,2542372881355932;0;0
187;13;721;-19,67;5,95;-19,46;-0,7490800000000001;-0,223016;-0,7344400000000001;0,21683226183518411;1,7399181765049678;0,25949736995908823;0;0
187;14;742;-12,81;4,76;-21,77;-0,742736;-0,238144;-0,748104;0,21332554061952075;1,7469316189362947;0,25189947399181767;0;0
187;15;763;-4,34;3,99;-30,17;-0,7007680000000001;-0,221552;-0,752984;0,22676797194623027;1,7399181765049678;0,255406195207481;0;0
187;16;784;-4,2;3,64;-44,24;-0,661728;-0,22838399999999998;-0,757864;0,22852133255406196;1,7364114552893044;0,2548217416715371;0;0
187;17;805;-2,1;5,67;-50,96;-0,669048;-0,27376799999999996;-0,752008;0,23495032144944478;1,7434248977206313;0,2548217416715371;0;0
187;18;826;0,91;7,14;-49,28;-0,6753920000000001;-0,302072;-0,766648;0,24488603156049094;1,7410870835768557;0,25891291642314435;0;0
187;19;847;3,08;4,2;-42,56;-0,708576;-0,32696;-0,81008;0,2571595558153127;1,7422559906487434;0,2688486265341905;0;0
187;20;868;5,39;0,35;-34,72;-0,698816;-0,304024;-0,8252079999999999;0,2571595558153127;1,7428404441846874;0,2618351841028638;0;0
187;21;889;-2,59;-5,04;-33,53;-0,687104;-0,267912;-0,8169120000000001;0,2635885447106955;1,7428404441846874;0,2630040911747516;0;0
187;22;910;-6,02;-5,6;-35,63;-0,6763680000000001;-0,25376;-0,79544;0,2711864406779661;1,744009351256575;0,2565751022793688;0;0
187;23;937;-3,36;-7,84;-37,8;-0,666608;-0,257664;-0,8496079999999999;0,27586206896551724;1,7410870835768557;0,25891291642314435;0;0
187;24;958;7,77;-14,21;-41,93;-0,625616;-0,246928;-0,855464;0,2805376972530684;1,7475160724722385;0,2577440093512566;0;0
187;25;979;11,41;-16,38;-54,39;-0,6173200000000001;-0,184952;-0,866688;0,2852133255406195;1,745178258328463;0,26008182349503217;0;0
187;26;1000;13,58;-21,0;-82,67;-0,5738880000000001;-0,288408;-0,79788;0,30040911747516075;1,7469316189362947;0,26417299824663937;0;0
187;27;1021;17,15;-22,19;-105,42;-0,545096;-0,371856;-0,815936;0,32144944476914084;1,7364114552893044;0,26417299824663937;0;0
187;28;1048;23,8;-17,43;-104,72;-0,610488;-0,46750400000000003;-0,805688;0,34424313267095263;1,7434248977206313;0,25189947399181767;0;0
187;29;1069;23,94;-18,55;-98,21;-0,57828;-0,473848;-0,783728;0,353009935710111;1,7381648158971361;0,255406195207481;0;0
187;30;1090;17,71;-14,42;-93,8;-0,522648;-0,45627999999999996;-0,75152;0,3810637054354179;1,7410870835768557;0,25073056691992984;0;0
187;31;1111;9,17;-5,74;-89,67;-0,488;-0,446032;-0,720288;0,4026884862653419;1,7422559906487434;0,2472238457042665;0;0
187;32;1132;9,87;-3,36;-84,28;-0,45872;-0,45139999999999997;-0,6997920000000001;0,4108708357685564;1,744009351256575;0,25248392752776155;0;0
187;33;1153;17,36;-7,14;-78,89;-0,41089600000000004;-0,440664;-0,661728;0,423728813559322;1,7545295149035651;0,2483927527761543;0;0
187;34;1174;26,74;-10,85;-74,27;-0,372832;-0,432368;-0,616344;0,434833430742256;1,7521917007597896;0,24254821741671537;0;0
187;35;1195;25,62;-10,43;-69,02;-0,355264;-0,425048;-0,6021920000000001;0,4552893045002922;1,7481005260081823;0,24196376388077148;0;0
187;36;1216;19,88;-13,09;-58,73;-0,371856;-0,450912;-0,601216;0,46990064289888955;1,7644652250146113;0,24079485680888368;0;0
187;37;1237;10,71;-23,87;-50,82;-0,360144;-0,46213600000000005;-0,619272;0,4774985388661601;1,7580362361192285;0,23378141437755698;0;0
187;38;1258;1,47;-35,7;-43,96;-0,3538;-0,45432799999999995;-0,642208;0,48158971361776737;1,7632963179427235;0,23027469316189364;0;0
187;39;1284;-11,9;-50,47;-37,87;-0,413824;-0,49776;-0,679296;0,49035651665692576;1,7574517825832847;0,2162478082992402;0;0
187;40;1304;-14,35;-53,34;-40,32;-0,40406400000000003;-0,461648;-0,632448;0,4967855055523086;1,7592051431911162;0,20397428404441847;0;0
187;41;1324;-12,18;-48,58;-48,37;-0,37332;-0,448472;-0,5958479999999999;0,49970777323202803;1,7521917007597896;0,20514319111630624;0;0
187;42;1345;-10,71;-39,55;-58,66;-0,35233600000000004;-0,447496;-0,617808;0,5043834015195792;1,7539450613676213;0,19579193454120397;0;0
187;43;1365;-12,32;-30,17;-63,98;-0,345992;-0,511424;-0,644648;0,5125657510227937;1,7592051431911162;0,20280537697253068;0;0
187;44;1390;-6,51;-21,84;-61,53;-0,372344;-0,569496;-0,6714880000000001;0,5236703682057277;1,760958503798948;0,19579193454120397;0;0
187;45;1410;-7,98;-24,15;-55,93;-0,36209600000000003;-0,620736;-0,7032079999999999;0,5306838106370544;1,7650496785505552;0,19696084161309177;0;0
187;46;1430;-19,04;-26,81;-51,52;-0,35477600000000004;-0,660752;-0,698328;0,5353594389246055;1,766218585622443;0,19696084161309177;0;0
187;47;1450;-30,52;-29,68;-46,06;-0,37088;-0,6944239999999999;-0,648552;0,54354178842782;1,7638807714786675;0,2016364699006429;0;0
187;48;1470;-42,77;-31,01;-41,23;-0,376736;-0,7237039999999999;-0,610488;0,5470485096434834;1,7668030391583869;0,2104032729398013;0;0
187;49;1490;-52,92;-27,58;-41,79;-0,327936;-0,769088;-0,585112;0,5523085914669784;1,7638807714786675;0,2016364699006429;0;0
187;50;1511;-62,3;-23,03;-40,46;-0,28889600000000004;-0,767624;-0,636352;0,5505552308591467;1,7627118644067796;0,20397428404441847;0;0
187;51;1532;-62,58;-27,44;-33,74;-0,27962400000000004;-0,756888;-0,666608;0,5476329631794272;1,7621274108708358;0,2086499123319696;0;0
