"Flug";"Number";"Time_ms";"Gyro x";"Gyro y";"Gyro z";"Accel x";"Accel y";"Accel z";"Mag x";"Mag y";"Mag z";"Status";"crc"
187;1;453;-6,79;-40,53;15,33;0,307928;0,5729120000000001;-0,732976;0,5955581531268265;-1,7077732320280539;-0,9801285797779077;0;0
187;2;587;5,11;-17,01;6,37;0,28304;0,5924320000000001;-0,754448;0,5885447106954997;-1,8141437755698422;-0,9438924605493864;0;19251
187;3;621;3,64;-12,74;0,42;0,26937599999999995;0,598288;-0,744688;0,5955581531268265;-1,808883693746347;-0,9491525423728814;0;35130
187;4;640;2,73;-13,09;-3,08;0,26108;0,6017039999999999;-0,7573759999999999;0,5961426066627703;-1,8053769725306839;-0,9544126241963764;0;28755
187;5;659;2,52;-14,0;-5,18;0,264984;0,609024;-0,752008;0,5943892460549386;-1,8036236119228521;-0,9538281706604325;0;55150
187;6;678;2,8;-13,37;-7,63;0,249368;0,6353759999999999;-0,753472;0,5961426066627703;-1,80479251899474;-0,9526592635885447;0;38644
187;7;711;4,76;-9,45;-12,46;0,240096;0,644648;-0,7500560000000001;0,597895967270602;-1,8123904149620105;-0,9462302746931619;0;16692
187;8;731;5,74;-7,0;-14,63;0,247416;0,637816;-0,754448;0,5990648743424898;-1,7942723553477498;-0,9462302746931619;0;15404
187;9;751;6,3;-7,0;-12,39;0,254248;0,627568;-0,761768;0,6037405026300409;-1,798947983635301;-0,9532437171244886;0;11214
187;10;771;4,55;-7,84;-7,7;0,24888;0,6319600000000001;-0,762744;0,6072472238457043;-1,798363530099357;-0,9497369959088252;0;35521
187;11;791;1,26;-11,13;-2,38;0,245952;0,6368400000000001;-0,757864;0,6113383985973115;-1,7966101694915255;-0,9468147282291058;0;44408
187;12;824;0,14;-12,32;0,0;0,23472800000000002;0,647576;-0,754936;0,6160140268848626;-1,8118059614260666;-0,9450613676212741;0;63654
187;13;844;3,57;-7,91;-2,66;0,221552;0,664168;-0,748104;0,6113383985973115;-1,80479251899474;-0,945645821157218;0;32394
187;14;865;8,96;-0,84;-6,65;0,21228;0,650504;-0,7588400000000001;0,6066627703097603;-1,798363530099357;-0,9573348918760959;0;34174
187;15;885;10,71;3,22;-9,38;0,223992;0,6319600000000001;-0,7573759999999999;0,6125073056691993;-1,798947983635301;-0,950905902980713;0;32872
187;16;905;8,96;3,92;-11,13;0,22984800000000002;0,632448;-0,7539600000000001;0,6095850379894798;-1,8018702513150204;-0,9526592635885447;0;7380
187;17;932;5,46;0,56;-15,19;0,240096;0,647088;-0,7393200000000001;0,6019871420222093;-1,8024547048509643;-0,9532437171244886;0;2113
187;18;953;6,65;-0,21;-18,69;0,23960800000000002;0,6344;-0,748104;0,6037405026300409;-1,7901811805961425;-0,9555815312682642;0;35456
187;19;973;9,03;1,19;-21,7;0,22936;0,635864;-0,754936;0,6043249561659848;-1,7948568088836938;-0,9497369959088252;0;20332
187;20;993;10,08;0,91;-25,55;0,225456;0,6417200000000001;-0,764696;0,6014026884862653;-1,798363530099357;-0,9567504383401519;0;14883
